54,2,83196
54,4,101020
36,1,89112
40,0,145769
71,2,82661
23,1,70700
18,0,60973
46,0,69636
48,2,117630
56,0,38554
57,3,34670
29,4,40269
28,4,92207
78,2,31135
62,4,119440
54,0,81731
79,2,53254
72,3,27901
62,3,62528
20,1,34606
30,4,74516
77,4,86536
44,3,108031
75,0,76619
57,0,149803
54,0,74808
28,2,119484
20,3,58783
55,3,52179
52,1,65325
31,2,41529
79,4,57350
57,3,89679
58,0,148274
34,2,56369
77,4,21366
65,4,56517
33,2,115523
52,4,141695
34,1,24637
73,0,75745
36,0,135303
77,1,53575
53,4,135584
41,3,92411
51,4,127601
49,2,92928
34,4,141674
24,4,21600
72,0,131215
21,2,146804
64,0,62739
28,3,98926
55,3,36560
77,4,32639
78,0,44811
35,0,128246
64,4,96790
51,1,121056
55,4,119729
70,2,146648
54,0,39179
48,2,35088
67,3,96133
37,0,148537
19,1,144862
36,0,89604
63,0,24255
59,2,34421
60,2,53603
43,0,75676
46,2,125125
21,0,63655
49,1,79723
49,1,104761
44,4,20157
74,3,76481
68,2,95576
49,3,21281
72,3,97353
57,1,82302
18,2,147956
55,3,125079
29,1,97276
65,1,104666
70,4,137751
21,3,64072
49,0,62858
40,3,125545
25,3,98371
65,4,94985
22,2,113251
34,3,128685
62,1,81168
59,2,87564
67,3,126480
36,4,142260
22,1,22719
66,0,144010
80,2,113257
43,1,122958
64,2,61529
42,0,60037
31,3,109804
55,0,86884
36,4,74185
59,2,65972
66,3,114956
51,3,121756
18,2,24446
37,3,121894
45,0,79756
23,4,87945
52,0,35593
25,0,58341
29,3,47696
63,3,51145
27,3,87011
46,2,97471
79,2,102384
48,3,39600
33,3,110331
42,3,116342
65,1,30108
61,3,31406
29,2,27520
48,2,88857
75,2,72173
50,2,100912
21,0,144300
50,0,135070
59,3,135468
66,1,113473
49,2,45912
39,4,113186
31,3,23868
48,0,109902
24,0,59798
53,1,97103
20,1,96953
28,4,102539
49,0,79023
59,0,122449
31,0,36938
65,3,49837
45,0,137468
24,3,88954
59,0,105462
30,3,137607
62,4,121585
42,4,69030
23,3,75807
61,2,50341
24,0,35840
57,4,141339
19,3,24002
76,4,65413
30,4,70531
72,3,56454
43,0,73769
52,0,139140
31,4,129307
40,3,128914
70,2,105205
67,0,145746
45,4,118882
33,3,37689
60,3,115858
53,4,129373
69,2,64352
76,4,79283
37,0,55432
26,4,61366
68,2,55013
78,4,113355
19,3,147145
59,2,110420
33,0,127663
59,0,25869
30,1,53818
66,1,67789
64,2,105708
78,0,117480
24,3,86047
21,1,60940
27,3,26103
75,3,30817
80,1,135318
62,2,89443
54,0,27855
32,4,95866
18,2,117556
20,3,59666
79,0,45261
63,1,137425
80,4,123727
27,2,140224
30,0,32122
25,4,80433
65,4,131362
63,0,39196
44,1,146890
47,0,27167
41,3,72477
21,1,121669
42,2,125657
72,1,46030
69,1,94527
73,0,73448
76,0,33344
24,2,56682
41,1,141861
75,0,72129
77,3,54127
32,1,88888
18,4,58187
50,1,47726
69,0,23639
42,0,90104
41,1,63828
61,4,57604
72,4,83044
68,4,128163
53,2,78256
73,3,90044
74,0,26019
43,3,24741
18,3,69044
22,3,118862
30,3,106315
44,4,48767
63,4,67959
33,1,37055
35,1,102718
72,4,110186
77,3,89076
20,1,147998
57,1,118186
75,1,120019
62,2,112763
60,0,136431
66,3,120981
59,4,105697
35,0,101749
47,0,52397
18,3,60247
43,4,27885
46,4,102240
51,1,27261
30,2,111503
53,2,112777
56,3,132484
67,1,106460
28,4,98817
39,4,36351
80,4,149579
18,2,126606
38,4,94379
30,1,46249
63,4,63184
27,0,149884
25,3,129183
40,0,148964
46,2,140360
76,2,51588
52,3,103948
63,0,72078
69,3,133045
38,2,99140
62,4,47085
78,1,136757
22,2,99109
68,2,122520
60,1,72308
74,2,115477
76,3,149525
31,0,58940
27,3,107955
69,4,44486
46,4,106900
60,2,124668
50,0,144072
71,0,49656
47,3,105623
70,2,140091
20,4,61600
21,4,149251
37,3,135042
42,0,41117
36,1,21581
49,3,141987
71,2,139010
24,2,51327
77,2,41845
73,2,100701
24,1,53306
79,4,136484
52,2,38193
61,4,127958
34,2,35723
32,3,94532
38,0,94355
41,3,53712
64,1,121117
60,2,121738
19,0,48004
73,2,63461
65,0,110783
45,3,75904
32,0,134391
28,2,93719
72,3,90854
34,2,112730
42,1,124023
60,1,148496
29,2,23074
43,0,134196
26,2,49599
33,0,61488
52,1,144640
72,2,132544
27,4,43000
62,4,68596
73,3,111347
45,1,143726
27,1,109903
21,3,148640
60,3,101966
39,0,145500
65,0,135754
67,1,135308
21,1,57807
30,1,54143
21,3,32285
31,2,56600
27,1,100153
18,3,126477
68,1,144471
25,2,74955
18,4,106235
64,0,112118
66,1,97498
51,4,43792
31,0,53912
21,1,111323
61,1,79935
24,3,134030
64,1,35573
33,3,78533
19,2,100319
32,1,28226
24,4,137264
23,3,76528
42,3,134597
56,3,127773
46,1,102352
65,3,59046
52,2,31581
20,1,101669
64,1,70615
76,3,108120
53,0,95599
26,1,27085
61,0,81834
62,0,100667
21,3,38099
54,0,79561
45,0,75232
64,2,90038
34,4,65483
53,0,136528
51,2,134589
25,3,98332
74,4,72971
29,1,79307
19,3,76295
38,0,72707
62,2,82951
55,2,52865
33,1,70737
74,3,77230
19,3,40919
47,2,123461
78,3,57509
76,1,39453
71,0,46980
61,3,61683
30,2,53827
78,1,35637
56,4,22534
26,4,133209
68,4,106181
36,0,116234
78,2,123701
33,1,131900
21,1,47125
44,2,80419
52,3,99386
34,1,20964
47,2,49769
68,2,28047
69,1,44293
54,3,28429
28,4,41144
52,4,120735
70,0,148828
65,2,120773
60,1,133146
25,4,105528
28,4,92647
65,2,49702
31,1,99336
20,4,65197
54,0,77101
52,1,72010
25,3,53492
20,1,144412
37,0,48965
35,2,30467
41,0,87520
44,1,95079
73,3,114462
49,0,44345
19,4,44135
40,4,25765
33,2,58049
32,4,134369
33,0,115570
26,0,57620
53,2,110331
39,0,42977
53,2,102915
26,4,23403
67,3,30584
40,2,23857
21,0,95515
53,1,73708
23,3,43160
26,4,145944
37,0,100139
38,4,42291
74,1,149398
25,4,30811
37,3,36078
39,4,146836
77,0,110193
68,4,119174
34,2,149316
55,1,76979
39,3,94349
38,3,24257
60,0,143344
41,4,94940
79,3,30025
45,4,72017
37,2,93369
54,2,92314
25,3,73015
19,4,40488
70,1,116243
67,2,37262
56,2,57144
64,3,104681
44,1,20712
52,1,76487
25,2,25250
38,0,34004
54,1,43641
45,0,112582
56,0,94591
24,0,21503
38,1,148573
48,3,31398
74,3,144481
19,3,29173
31,2,131142
32,0,101570
47,2,141375
48,3,72651
61,3,95431
77,2,120905
41,0,90123
74,0,60884
77,4,67035
36,4,71691
68,4,42099
41,2,141094
73,1,62253
39,0,21957
43,2,60264
34,2,122549
31,0,38556
51,1,149620
53,2,67444
52,0,111316
34,0,35440
56,4,41247
21,1,95264
47,2,123824
65,4,52779
23,4,131623
27,4,89985
54,2,21862
40,3,59432
60,4,85927
34,2,38503
25,2,110807
74,3,134769
64,0,116275
71,3,94831
77,2,139235
22,2,69389
27,4,145181
42,3,95316
68,0,92915
19,0,83293
55,2,58673
76,4,118603
33,3,80533
30,2,145201
31,1,50790
54,1,28876
48,0,89362
48,1,113057
45,4,76663
63,3,73119
38,3,40092
64,2,30115
29,4,87971
70,4,87781
26,4,118989
41,2,32013
80,2,136911
55,2,136170
49,3,106860
64,0,46814
31,0,91789
57,3,71166
72,1,87971
36,1,68979
47,4,136615
25,1,29729
60,4,126272
66,1,101256
38,2,143700
58,4,137483
36,4,52562
80,3,59856
76,4,125289
46,0,67439
60,3,84936
44,3,114788
61,3,102159
43,0,82769
48,4,62260
63,0,96452
18,0,126695
52,2,68937
43,2,88277
55,0,122871
19,0,69578
18,1,40897
51,0,127861
47,2,23142
25,0,128312
79,4,119599
56,1,74691
29,3,70557
24,4,70706
32,2,105385
57,1,72272
37,3,21406
63,2,77852
69,3,145281
80,4,59402
21,4,26663
47,0,29531
64,1,136581
18,0,28347
45,0,54949
34,0,137757
72,2,124814
69,4,36795
44,4,97725
20,4,65903
44,0,35590
70,4,38151
23,0,22338
47,3,133589
35,2,116742
77,1,47937
34,4,42549
55,0,81034
69,1,79426
34,3,82363
56,0,133874
74,1,51724
24,3,25667
70,4,30560
30,0,134840
71,0,108195
64,3,71494
78,4,147981
18,4,94584
26,2,84191
25,4,72343
51,0,73180
76,4,79657
36,4,81910
21,1,60278
78,1,69218
79,0,33782
44,3,99092
59,1,110484
42,4,53079
59,3,60837
28,2,115980
58,2,71899
28,0,82463
53,2,53999
61,3,105775
46,3,29548
27,3,109393
37,3,75448
50,0,44901
75,0,147188
23,1,38256
79,1,71453
38,2,129221
23,1,92962
43,2,34281
67,2,78830
64,0,140752
19,1,58227
68,0,80333
43,1,113110
25,3,31099
70,2,115525
58,2,64418
72,2,23473
65,3,131103
72,4,122952
35,3,142061
19,0,51272
56,0,70009
64,0,111034
25,1,51283
47,1,96300
61,2,75473
33,0,112616
59,3,107737
24,3,112789
70,1,54703
24,1,65553
23,4,62040
19,3,50761
25,0,51371
53,0,48007
22,0,21718
51,3,99672
50,3,138887
22,1,90882
54,2,66346
18,0,147062
34,2,83557
70,2,127708
66,2,112608
63,4,139485
66,4,76097
32,1,86589
36,3,115008
23,4,43808
42,3,112217
23,1,54455
27,2,91289
26,2,21130
38,4,50299
28,4,105697
20,2,88609
72,3,96785
47,0,97384
30,1,95292
80,4,32645
58,0,95543
26,4,114754
52,1,133942
46,1,26611
57,0,56918
73,3,101645
46,1,32866
66,2,141284
59,1,147938
42,4,114491
51,3,128538
22,1,87216
49,2,76972
45,4,87281
20,3,68294
70,3,99278
44,0,97367
75,0,87804
71,2,31089
31,1,130256
36,0,51251
58,1,58121
71,2,112056
47,0,102342
45,1,140720
33,4,28804
22,3,67069
53,1,49744
59,3,68422
19,0,86367
56,2,70222
40,4,71170
69,1,70253
74,3,20780
25,2,32671
41,1,49957
61,4,34063
69,0,117255
49,1,144547
29,1,26074
43,0,76906
51,4,28017
39,4,117696
62,1,94239
59,3,40095
43,3,38382
77,1,43903
30,3,86798
22,1,80952
49,4,57579
71,0,30135
20,0,149564
73,2,106058
26,4,56643
53,4,75228
37,0,29950
78,3,47037
75,4,90096
48,4,122446
69,4,90521
76,4,54039
42,4,26792
23,2,135279
67,0,93409
33,2,64819
71,1,125989
40,3,51862
42,4,87779
47,0,118963
36,1,60273
74,3,133167
48,4,21713
23,3,144254
45,1,91320
68,1,66415
38,4,81045
20,4,61897
49,4,43150
39,2,85759
76,1,134783
79,2,128215
21,2,39287
23,3,41710
66,3,115189
21,3,108630
34,3,38152
29,1,41942
60,3,80300
74,4,35467
56,1,52060
36,1,61525
27,4,125809
64,2,63726
32,3,120602
21,1,32978
54,2,132354
27,2,147073
28,2,127888
73,2,36501
45,2,37310
27,0,93767
68,2,79076
40,3,35515
22,3,54261
75,0,85812
63,0,39227
34,2,62633
67,3,58710
36,4,40126
67,4,124665
72,3,59235
27,3,75331
75,3,73792
79,1,65921
27,1,64712
31,1,51763
48,4,128159
22,3,124188
28,1,149466
44,4,96886
33,3,129653
27,0,119977
80,4,127771
53,0,110441
20,1,35016
40,1,38782
74,0,106274
26,4,128307
50,1,113507
72,4,59461
71,1,37000
56,2,38890
37,2,41270
20,3,107780
53,0,63337
30,1,119276
46,1,76437
78,3,147179
57,3,128632
66,1,64686
48,0,131747
38,2,97147
30,4,110295
30,1,117926
57,1,21644
71,2,44828
25,2,47704
32,3,108877
74,4,77405
33,0,34235
55,1,56603
64,3,117089
29,2,115510
63,2,59706
22,4,79371
38,1,106156
48,1,34782
61,0,58384
26,0,111982
26,2,54302
57,3,83879
29,2,116473
31,4,126293
74,4,30859
78,3,129164
31,2,51864
74,0,114833
22,1,105386
80,2,76043
68,3,54969
44,2,45477
30,1,25849
36,4,40193
67,3,134580
45,4,132825
37,3,95726
71,0,128435
76,4,103654
77,3,95168
30,4,121270
68,2,41681
78,0,24243
66,0,41826
66,4,45095
31,1,124014
78,3,76494
47,2,77230
56,0,90910
55,3,50287
51,3,23463
46,4,83737
51,4,107214
18,4,87449
20,0,57557
59,4,138560
58,3,114949
51,2,102387
46,0,115953
59,4,101991
75,0,24480
75,1,122512
18,0,77827
22,3,54376
72,2,99950
78,2,85440
55,4,134610
64,3,115699
50,0,121119
26,2,46333
33,4,93269
20,3,137760
64,0,120838
42,1,108211
18,0,40285
24,2,125014
39,3,124598
51,3,77425
61,0,137311
78,0,38312
72,4,145825
72,4,66421
60,2,96619
76,4,149731
54,1,25367
52,2,51340
51,0,30755
66,2,40804
46,4,96975
45,2,130642
58,4,115819
60,0,119236
21,3,122913
47,4,113517
39,0,140098
42,0,124204
57,4,58697
60,1,136541
29,4,133741
72,1,69298
33,1,147025
43,0,146578
77,2,65879
36,4,107772
27,2,38118
71,4,29993
37,2,96684
19,0,76108
34,3,43978
27,1,146134
59,2,90423
70,3,75856
53,4,114503
74,4,81617
26,2,119299
61,4,68693
59,2,39574
72,1,46980
25,1,34107
19,3,73421
19,1,51855
23,2,46918
65,2,141917
61,2,28970
46,0,132379
21,3,43089
62,1,118117
67,0,106474
64,4,133921
43,1,84863
75,0,137421
26,3,38475
18,3,69565
34,2,105757
39,2,142726
67,3,92103
33,4,55012
33,4,35124
41,3,30411
23,3,53475
52,3,26603
24,4,133944
47,1,38573
26,0,28100
18,1,46152
33,4,89105
71,0,109667
50,4,94890
40,0,51409
61,0,21864
38,4,108026
42,3,97754
42,4,44051
51,2,46174
43,4,51300
61,3,97050
79,1,83507
74,3,97961
21,0,106250
70,3,24813
41,3,126882
28,0,33725
18,3,104526
20,2,25576
48,2,145474
28,0,86907
73,1,48678
27,0,74804
78,3,65700
23,1,23300
54,1,84683
19,0,77120
59,4,44521
78,4,110688
30,4,143894
65,4,44768
76,4,45241
23,3,73809
46,4,48307
32,2,74911
36,2,43801
27,1,35203
33,3,69660
56,1,88425
57,2,144936
72,0,62306
38,4,138938
38,2,96593
58,2,79182
77,1,147481
80,3,54645
21,0,98420
20,0,72329
54,2,69020
43,1,69422
19,3,95567
71,4,70957
28,1,31614
38,1,113503
54,3,95368
55,4,44506
36,4,89844
28,2,109581
45,4,123361
47,0,141731
68,1,104021
80,4,149012
42,0,23574
67,4,53328
45,0,66103
36,1,115624
59,3,34012
27,4,25180
30,0,32914
48,4,140529
75,2,102391
62,3,95785
27,3,80046
41,4,26853
25,3,76304
47,0,36735
46,3,70679
73,1,34334
50,2,125301
64,0,137526
32,0,118102
77,4,142144
31,2,46537
73,4,118606
55,3,27349
28,1,129718
59,3,58328
68,4,104182
76,1,91728
80,0,106122
65,0,134104
42,2,115821
54,3,25881
21,2,140123
75,0,89714
67,3,41248
44,1,129296
63,0,107737
26,1,97521
23,1,30884
52,2,45243
56,0,40830
62,2,20475
20,2,80624
42,1,56693
20,4,33726
57,3,70857
28,4,62102
40,4,122043
46,0,127165
35,1,35096
37,2,90713
48,2,73080
72,3,86325
77,2,105881
72,2,79645
54,1,136010
48,3,89722
66,2,79953
66,2,117704
53,3,145822
74,2,146365
45,3,50314
80,2,36864
36,4,38446
46,4,135679
29,0,140151
74,3,102108
68,1,105691
44,0,99271
67,3,117449
61,2,46972
65,4,139319
50,0,131336
31,3,58308
45,4,137955
57,3,51083
69,4,129724
45,3,24439
66,3,120905
22,4,94455
73,4,118270
25,2,58049
66,2,125222
60,0,56270
38,1,69627
74,0,142981
24,1,79693
34,1,49113
70,0,49944
35,1,81393
78,3,94493
47,4,58221
75,4,137185
78,4,95386
33,2,129588
31,4,49156
38,3,53632
19,1,70405
29,2,90423
18,4,137925
60,2,55541
63,2,70906
39,4,25455
24,3,23084
50,3,33426
25,0,37827
36,4,33270
66,3,115813
76,3,117576
18,4,34364
40,3,115445
60,3,134283
20,1,118228
52,4,25493
64,2,69527
18,0,64458
38,3,113267
22,1,149872
66,0,59413
67,1,90847
44,3,126735
47,1,32284
24,0,67956
51,1,105863
42,3,39556
79,2,45724
33,2,142764
20,4,64041
40,0,77926
22,2,101300
41,4,129333
48,1,56105
57,1,30283
56,3,25304
46,3,52125
32,4,105241
20,0,139284
51,0,32750
49,3,53066
38,3,46419
36,1,80921
19,0,29093
29,2,27905
48,2,88715
48,3,50328
47,0,63886
42,4,84367
22,1,142411
66,4,110980
23,2,51251
32,1,94914
60,0,85549
25,3,48350
77,4,44883
33,1,149881
24,3,67427
63,3,64344
19,3,64164
30,2,74745
58,4,49066
28,4,123825
40,1,131065
45,3,112915
44,2,128681
25,0,65224
67,3,108212
23,0,77582
70,3,133178
57,4,64863
46,2,79490
66,0,75196
45,4,123962
51,2,103450
28,1,41255
60,2,101853
25,3,66464
53,0,38528
66,4,70678
30,4,58870
34,1,116801
76,4,65818
60,3,41834
65,2,141011
44,0,132300
44,4,60516
62,2,54116
61,2,134236
21,3,118944
18,2,74943
70,4,136459
72,1,38811
23,1,142661
72,2,143698
26,3,84535
60,3,32877
22,1,36709
72,3,126117
63,4,27658
42,3,41047
58,4,42206
53,0,129515
46,4,54833
75,1,31543
68,3,131106
43,2,113715
34,2,80733
24,2,138314
61,1,50580
35,2,106625
72,4,81105
56,2,88209
73,4,103683
20,2,38557
28,3,55923
23,3,78554
70,3,95166
63,2,144610
44,1,28151
70,4,147770
35,1,48915
57,3,106482
60,3,85288
62,3,117280
24,1,123699
53,0,69381
71,0,98252
23,3,66333
44,1,149651
35,2,54875
51,1,126425
59,0,54356
65,3,44875
64,1,83438
20,2,106890
34,3,114972
58,2,70596
36,4,35380
25,2,20826
70,0,61269
43,1,81075
45,1,54550
33,3,110845
39,1,96372
40,4,59742
53,1,20316
38,3,24849
52,2,122275
62,0,61222
33,4,88957
75,0,123690
32,0,136082
29,2,25500
37,1,84197
63,2,98120
63,4,80563
30,4,135691
55,4,134568
78,0,33935
41,3,132113
41,2,31236
39,3,93175
26,3,135127
38,1,58055
37,1,111737
61,0,149309
39,2,116252
31,4,130573
64,4,52310
66,2,121799
35,3,145980
49,4,148566
71,3,33622
73,3,114354
75,0,93698
36,3,57502
30,1,85279
44,2,87824
43,2,98366
37,4,79515
27,2,44520
60,4,75935
50,3,105717
70,2,93939
66,0,97073
61,1,142959
72,4,61883
56,1,103587
45,3,106293
36,0,62303
71,0,30080
25,0,122435
41,3,48271
61,0,88514
32,0,142874
69,1,89111
42,0,54625
51,1,120834
70,2,35578
73,1,149319
35,4,65317
79,2,42567
43,0,126797
68,1,38008
42,2,86539
71,1,89356
63,0,141807
19,4,40244
42,3,128569
53,2,131446
54,4,53310
36,0,39223
73,1,26373
36,2,48009
38,2,23910
29,1,43908
22,2,92457
66,0,62035
73,3,38903
22,4,121604
78,3,115882
44,0,148935
79,2,133537
37,0,88949
66,0,117714
74,3,27565
77,1,69891
20,2,94001
49,2,133703
68,1,30582
48,0,51948
80,0,79228
28,0,85013
69,2,147442
44,0,101209
33,0,45138
32,2,20663
25,1,56043
26,0,46816
52,1,140857
40,4,33942
33,1,31089
35,2,32679
34,4,76808
39,2,71735
36,4,29310
18,1,30187
77,0,46654
68,2,101243
65,2,82757
36,0,92748
80,2,134115
41,3,47550
62,3,49758
35,3,39157
32,3,55533
62,3,93658
68,0,95334
49,1,148503
35,0,58670
72,3,54807
78,0,23807
75,3,140410
64,4,43031
74,0,82135
70,4,33077
73,4,98770
71,1,85779
75,4,115015
31,1,80906
46,2,130321
68,3,122148
54,4,92541
48,1,138369
67,1,132240
80,0,134192
47,3,123440
49,0,70730
34,2,38318
70,0,33087
65,4,51092
18,2,138080
49,0,38191
27,2,72596
61,2,120438
21,1,85872
28,2,105585
53,0,25485
22,0,113314
65,2,108347
64,0,136941
20,2,97634
78,4,128469
29,4,110908
40,4,141452
21,3,145508
33,0,39746
34,3,52875
61,1,93116
33,0,90078
68,3,63537
80,0,71066
30,4,71840
77,1,63374
72,4,115762
62,0,84075
52,3,100639
75,1,129032
69,1,95682
64,4,30255
30,3,55997
22,2,89427
80,2,143218
52,2,45340
25,3,126058
27,3,107838
45,3,144574
38,1,54581
74,2,46355
50,4,115405
45,1,33226
31,2,143055
25,4,112631
62,0,57387
28,4,147502
77,1,64228
67,2,61309
74,0,20811
53,4,83385
40,4,28165
57,2,138628
53,3,129800
34,3,85809
31,1,90637
44,1,82680
46,1,51293
55,1,52044
34,3,40779
76,4,145493
73,3,139872
32,2,89660
23,4,137418
64,3,75473
47,1,121792
67,3,29503
69,3,43454
33,4,73853
60,0,37184
62,4,132419
73,4,63637
33,4,55114
30,4,68714
52,3,67397
39,2,57675
42,0,34068
33,4,127559
24,0,108117
79,0,31607
61,4,31882
54,2,25518
54,4,54641
20,2,122920
24,2,105215
50,3,108676
20,3,66587
74,1,30697
61,1,30187
23,4,33813
51,0,147114
62,4,99233
80,1,52620
47,0,31733
40,2,131302
36,3,120106
29,4,127735
32,0,84383
36,1,114152
44,1,83495
61,3,41169
76,2,105796
26,0,98364
57,2,147965
30,4,84609
29,4,131355
24,0,32923
20,3,30283
37,2,41526
66,0,130593
44,3,135653
72,0,53984
19,0,61336
33,4,31102
36,4,121438
23,2,42551
22,4,92418
58,4,47016
76,0,21768
30,2,51993
32,1,59912
73,3,96825
25,3,58751
26,2,96235
61,0,120931
67,4,127834
61,4,34280
52,4,51061
18,1,53248
64,4,81183
42,4,60943
76,1,76441
78,3,79843
19,1,78963
57,2,61875
52,3,21747
18,1,78250
41,3,144415
78,1,139771
50,1,118478
44,2,65830
51,0,74928
48,4,120678
60,3,126418
78,4,111832
70,1,81304
50,2,41837
21,2,24114
23,3,125237
21,3,32652
18,1,126288
39,2,67497
47,3,27226
31,3,114156
65,1,65874
19,3,107509
40,4,145122
23,4,78819
25,4,76853
64,1,125555
34,4,34588
54,4,119285
21,1,115853
47,1,30092
72,1,139463
26,4,74898
74,4,88429
66,0,47441
49,2,41968
80,2,118448
75,1,53601
29,1,39650
27,3,144730
19,3,38339
49,2,46241
44,2,56226
70,4,116549
59,3,100687
67,0,71072
60,0,132127
30,2,36953
41,2,78819
22,4,87330
50,1,107878
76,2,58036
52,0,65000
64,3,76275
28,4,123509
25,4,147466
42,2,138119
26,0,72866
30,3,85515
26,4,119083
42,1,127696
45,2,50136
66,4,114297
24,4,70862
34,0,93267
59,1,54575
37,0,71259
24,0,116249
18,0,58763
48,1,81827
63,1,127584
51,4,125535
77,0,86468
63,2,49106
65,2,140535
49,2,99489
48,0,65736
51,3,105754
30,2,95261
26,2,144465
63,4,28547
65,1,83020
80,0,77111
46,0,64672
39,0,126297
33,4,114290
58,0,145212
66,0,44361
25,1,132327
44,3,133445
27,2,51996
76,0,53329
34,0,27286
77,1,51760
49,3,67440
49,0,86167
65,3,143523
71,3,35633
50,0,112798
48,3,24285
29,4,114142
54,0,30933
74,2,103442
37,1,127552
52,1,35536
34,2,43949
49,2,128866
35,4,55640
68,0,149200
67,0,101502
44,3,114283
21,3,118558
59,4,147479
70,1,79493
33,4,126785
74,3,55134
69,1,49221
20,4,127130
19,1,44123
80,1,50380
46,0,87628
19,2,50188
36,3,137590
51,2,73210
53,2,149833
56,2,82474
75,4,125502
61,2,28368
46,1,76253
19,2,54914
29,2,147360
27,2,130390
30,3,56343
20,4,112561
60,4,77923
65,0,139780
60,0,111147
60,0,140938
51,0,117708
48,0,127910
53,4,35973
76,2,116909
44,2,120111
68,2,71320
32,4,102729
25,3,29217
72,0,70865
30,2,31077
45,2,90347
33,4,35002
55,1,123088
56,2,80890
63,3,122328
24,2,128744
36,1,49478
45,2,108038
18,0,34476
23,3,61130
73,1,135828
36,3,29348
80,4,78331
27,3,68995
20,3,62129
43,2,78702
44,0,116090
53,0,22297
78,0,142439
46,0,130821
39,4,81842
74,3,20262
70,2,47774
33,3,146118
49,4,55040
35,3,34844
55,2,55273
23,2,65392
46,3,51477
47,1,103224
51,2,110367
35,4,141909
76,3,45693
78,0,30762
26,3,20948
68,3,136920
20,4,58552
21,4,125686
30,2,121564
68,4,146952
55,1,29659
23,0,66896
36,2,114755
26,4,38260
62,1,140993
33,4,50373
49,2,63012
74,1,73505
37,0,83451
73,3,125982
28,2,28486
53,4,76884
48,1,25528
35,0,76807
30,4,38120
25,0,55483
59,3,122215
74,1,78961
32,0,86100
64,2,109796
48,0,128287
30,4,108962
24,3,112336
55,3,136160
71,0,31765
34,0,118434
61,4,79914
44,1,84020
46,2,135116
39,2,116427
38,2,121473
22,2,73918
78,2,144604
80,1,143690
65,0,99729
55,1,108125
19,2,119702
32,0,112845
57,4,137165
68,4,24621
79,0,49408
31,2,147385
55,0,70491
66,4,85666
40,4,46988
72,2,46878
30,3,89648
43,4,141443
39,0,56847
19,3,40290
61,4,36408
78,2,129597
