CustomerID,Age,Gender,EducationLevel,Income,LoanApproved
CUST00072,55,Unspecified,High School,146846.21,True
CUST00073,73,Male,Associate Degree,95625.64,True
CUST00074,27,Male,Bachelor's Degree,57497.14,True
CUST00075,70,Female,PhD,62776.43,False
CUST00076,19,Female,High School,79943.48,True
CUST00077,36,Female,High School,29299.5,True
CUST00078,18,Unspecified,Bachelor's Degree,85212.75,True
CUST00079,54,Unspecified,Bachelor's Degree,40299.48,True
CUST00080,35,Male,Associate Degree,148700.56,True
CUST00081,55,Female,Associate Degree,24481.05,False
CUST00082,41,Unspecified,Associate Degree,100170.69,True
CUST00083,75,Male,High School,91826.19,True
CUST00084,63,Unspecified,PhD,149026.8,True
CUST00085,59,Female,PhD,22171.33,True
CUST00086,26,Unspecified,PhD,34942.2,True
CUST00087,77,Female,Associate Degree,111305.12,True
CUST00088,53,Female,Associate Degree,108896.16,True
CUST00089,34,Female,Associate Degree,29781.83,False
CUST00090,73,Female,PhD,129307.47,True
CUST00091,26,Female,PhD,143688.87,True
CUST00092,63,Unspecified,Master's Degree,128354.43,False
CUST00093,21,Unspecified,Bachelor's Degree,74129.38,True
CUST00094,56,Unspecified,Associate Degree,116060.05,True
CUST00095,23,Female,Bachelor's Degree,46611.87,False
CUST00096,66,Male,PhD,62787.4,False
CUST00097,25,Unspecified,Associate Degree,144635.15,False
CUST00098,34,Unspecified,Master's Degree,80029.45,True
CUST00099,69,Male,PhD,46002.84,True
CUST00100,38,Unspecified,High School,26010.02,False
CUST00101,40,Unspecified,Associate Degree,86111.0,True
CUST00102,40,Male,Associate Degree,147036.11,True
CUST00103,60,Female,High School,125633.87,True
CUST00104,45,Unspecified,Master's Degree,145198.64,True
CUST00105,35,Unspecified,Associate Degree,50634.64,False
CUST00106,28,Female,Master's Degree,64962.96,True
CUST00107,73,Male,High School,143723.66,False
CUST00108,30,Female,High School,55368.06,False
CUST00109,18,Female,Master's Degree,112573.72,True
CUST00110,59,Female,Master's Degree,95497.65,True
CUST00111,74,Unspecified,Bachelor's Degree,138380.42,False
CUST00112,80,Unspecified,Master's Degree,112321.35,True
CUST00113,76,Male,Bachelor's Degree,25727.35,False
CUST00114,41,Unspecified,Associate Degree,73475.67,True
CUST00115,58,Unspecified,Associate Degree,72887.15,True
CUST00116,60,Male,Associate Degree,80199.69,True
CUST00117,53,Unspecified,Master's Degree,61692.71,True
CUST00118,57,Female,Master's Degree,57180.52,False
CUST00119,72,Male,Associate Degree,40404.83,True
CUST00120,42,Female,Bachelor's Degree,131292.93,True
CUST00121,19,Unspecified,Associate Degree,23494.55,False
CUST00122,46,Male,Bachelor's Degree,131706.27,True
CUST00123,79,Female,Bachelor's Degree,106735.81,False
CUST00124,78,Female,Associate Degree,139077.01,False
CUST00125,42,Unspecified,Bachelor's Degree,47040.74,False
CUST00126,63,Male,PhD,51456.75,True
CUST00127,23,Female,PhD,52660.51,True
CUST00128,42,Female,High School,70888.15,True
CUST00129,74,Unspecified,Bachelor's Degree,80146.59,False
CUST00130,44,Female,PhD,104668.37,True
CUST00131,59,Unspecified,PhD,47943.07,True
CUST00132,66,Female,Associate Degree,98362.34,True
CUST00133,23,Male,PhD,94374.88,True
CUST00134,56,Male,Associate Degree,51990.69,False
CUST00135,31,Unspecified,Bachelor's Degree,34116.37,True
CUST00136,64,Male,Master's Degree,109019.85,True
CUST00137,69,Unspecified,Associate Degree,148966.1,True
CUST00138,74,Male,Associate Degree,79133.18,False
CUST00139,18,Unspecified,Master's Degree,53856.86,False
CUST00140,69,Female,Master's Degree,139524.05,False
CUST00141,27,Female,Associate Degree,140743.02,False
CUST00142,67,Unspecified,Master's Degree,42775.06,True
CUST00143,52,Female,Master's Degree,20552.22,False
CUST00144,28,Male,Bachelor's Degree,52232.52,True
CUST00145,40,Female,Associate Degree,125592.78,False
CUST00146,49,Unspecified,PhD,122287.44,True
CUST00147,23,Male,Bachelor's Degree,141252.23,False
CUST00148,77,Unspecified,Associate Degree,44310.57,True
CUST00149,78,Unspecified,High School,100760.46,True
CUST00150,21,Female,Bachelor's Degree,41059.1,True
CUST00151,63,Female,Master's Degree,136357.46,True
CUST00152,80,Unspecified,Associate Degree,66081.45,False
CUST00153,41,Female,Associate Degree,100761.4,True
CUST00154,37,Male,PhD,108306.36,True
CUST00155,29,Female,PhD,36579.71,False
CUST00156,78,Male,Associate Degree,70903.46,True
CUST00157,73,Female,Bachelor's Degree,35412.83,False
CUST00158,34,Female,PhD,108142.82,True
CUST00159,68,Male,PhD,62598.81,True
CUST00160,44,Male,High School,110320.15,True
CUST00161,56,Male,Master's Degree,29315.27,True
CUST00162,76,Female,Master's Degree,124413.74,False
CUST00163,42,Female,Bachelor's Degree,90050.98,True
CUST00164,57,Female,Associate Degree,96092.58,False
CUST00165,47,Unspecified,Bachelor's Degree,146426.87,True
CUST00166,19,Male,PhD,71811.13,True
CUST00167,68,Female,PhD,98248.85,True
CUST00168,71,Female,Bachelor's Degree,34972.95,False
CUST00169,42,Male,Bachelor's Degree,141486.27,True
CUST00170,47,Female,PhD,97231.35,False
CUST00171,35,Female,High School,35734.27,True
CUST00172,80,Unspecified,PhD,63240.87,True
CUST00173,27,Male,Associate Degree,146847.16,True
CUST00174,64,Male,PhD,50840.74,True
CUST00175,70,Female,High School,136252.18,True
CUST00176,49,Male,Bachelor's Degree,55735.25,False
CUST00177,38,Unspecified,Associate Degree,31671.61,False
CUST00178,27,Male,High School,57716.7,True
CUST00179,78,Female,High School,85647.1,False
CUST00180,18,Unspecified,High School,136927.95,True
CUST00181,74,Unspecified,PhD,98799.47,False
CUST00182,80,Male,Bachelor's Degree,88722.95,True
CUST00183,23,Female,Master's Degree,24914.77,True
CUST00184,62,Female,High School,51875.38,True
CUST00185,61,Unspecified,PhD,98626.76,True
CUST00186,78,Unspecified,Bachelor's Degree,143319.22,True
CUST00187,65,Unspecified,Associate Degree,57436.49,False
CUST00188,30,Female,Associate Degree,39545.29,True
CUST00189,74,Male,Associate Degree,97885.11,False
CUST00190,70,Male,Master's Degree,111481.37,True
CUST00191,56,Female,Bachelor's Degree,81747.04,False
CUST00192,59,Unspecified,Bachelor's Degree,64863.85,True
CUST00193,49,Unspecified,Master's Degree,142445.57,True
CUST00194,38,Male,PhD,27499.45,False
CUST00195,49,Female,High School,77511.48,False
CUST00196,20,Male,PhD,32348.23,False
CUST00197,60,Male,High School,147937.76,True
CUST00198,80,Female,Associate Degree,24364.38,False
CUST00199,79,Male,PhD,23867.76,False
CUST00200,58,Unspecified,High School,98697.63,True
CUST00201,65,Male,Associate Degree,105164.72,True
CUST00202,66,Female,Master's Degree,95793.13,False
CUST00203,59,Male,High School,74663.17,True
CUST00204,21,Female,Master's Degree,56464.36,False
CUST00205,49,Unspecified,PhD,73000.78,True
CUST00206,46,Unspecified,High School,125833.19,True
CUST00207,37,Unspecified,Associate Degree,123048.51,True
CUST00208,55,Male,High School,77961.34,True
CUST00209,80,Male,Master's Degree,111761.87,True
CUST00210,76,Male,Associate Degree,49650.12,False
CUST00211,50,Female,PhD,70897.69,True
CUST00212,23,Male,PhD,94765.53,True
CUST00213,29,Female,Master's Degree,38636.29,False
CUST00214,33,Female,Master's Degree,126777.31,False
CUST00215,51,Female,Master's Degree,56414.12,True
CUST00216,49,Male,Bachelor's Degree,131258.35,True
CUST00217,50,Male,Master's Degree,30152.24,False
CUST00218,56,Male,High School,121541.85,True
CUST00219,35,Female,High School,149124.41,True
CUST00220,74,Female,Associate Degree,134124.99,False
CUST00221,31,Female,Master's Degree,139331.98,True
CUST00222,19,Female,High School,128243.67,True
CUST00223,32,Unspecified,PhD,58904.37,True
CUST00224,78,Female,Bachelor's Degree,89891.97,False
CUST00225,37,Unspecified,PhD,21097.15,True
CUST00226,73,Unspecified,Associate Degree,36390.79,False
CUST00227,27,Unspecified,High School,99429.89,False
CUST00228,59,Female,High School,96074.25,True
CUST00229,80,Male,Bachelor's Degree,127603.1,False
CUST00230,25,Male,High School,33779.64,False
CUST00231,47,Male,Bachelor's Degree,68096.58,False
CUST00232,32,Unspecified,Master's Degree,137368.92,True
CUST00233,75,Female,High School,134497.54,False
CUST00234,37,Male,Associate Degree,57607.2,True
CUST00235,21,Male,PhD,53776.75,True
CUST00236,77,Male,High School,67792.9,False
CUST00237,33,Male,High School,87237.75,True
CUST00238,76,Female,Master's Degree,97605.27,False
CUST00239,32,Female,High School,106751.2,True
CUST00240,78,Male,Master's Degree,130417.81,True
CUST00241,38,Female,PhD,113255.74,True
CUST00242,54,Male,High School,99567.09,False
CUST00243,21,Male,Master's Degree,72592.41,False
CUST00244,72,Unspecified,High School,24971.24,True
CUST00245,45,Male,Master's Degree,48372.15,False
CUST00246,75,Male,Bachelor's Degree,100394.15,False
CUST00247,50,Male,Bachelor's Degree,90364.23,True
CUST00248,80,Unspecified,Master's Degree,132460.59,True
CUST00249,77,Unspecified,PhD,51462.71,False
CUST00250,66,Unspecified,Associate Degree,139882.16,False
CUST00251,22,Female,Master's Degree,23364.33,False
CUST00252,64,Male,PhD,47676.16,False
CUST00253,25,Unspecified,PhD,124457.96,True
CUST00254,70,Female,Bachelor's Degree,102124.87,True
CUST00255,71,Female,Associate Degree,87613.78,False
CUST00256,78,Female,Master's Degree,137354.17,True
CUST00257,25,Female,Bachelor's Degree,71208.69,True
CUST00258,39,Unspecified,High School,90347.02,False
CUST00259,43,Male,Associate Degree,137411.09,False
CUST00260,41,Female,Master's Degree,53315.66,True
CUST00261,35,Unspecified,Master's Degree,123142.94,False
CUST00262,75,Female,PhD,114252.69,True
CUST00263,47,Male,Associate Degree,54948.46,True
CUST00264,44,Female,Associate Degree,98775.56,False
CUST00265,31,Male,Bachelor's Degree,104208.96,True
CUST00266,43,Female,PhD,27223.97,True
CUST00267,21,Male,Master's Degree,40541.32,True
CUST00268,65,Female,Associate Degree,128243.26,False
CUST00269,70,Male,Bachelor's Degree,79682.24,False
CUST00270,28,Female,PhD,142620.15,True
CUST00271,72,Female,Associate Degree,143016.04,True
CUST00272,25,Female,Bachelor's Degree,72904.06,False
CUST00273,46,Unspecified,Bachelor's Degree,136234.97,True
CUST00274,62,Unspecified,High School,94296.26,False
CUST00275,60,Male,PhD,136544.99,True
CUST00276,71,Unspecified,High School,112845.57,False
CUST00277,47,Unspecified,Bachelor's Degree,91813.9,False
CUST00278,45,Male,High School,37330.01,True
CUST00279,55,Male,Bachelor's Degree,61088.95,True
CUST00280,69,Male,High School,145475.92,True
CUST00281,18,Unspecified,Bachelor's Degree,109097.19,True
CUST00282,25,Male,Bachelor's Degree,91147.87,True
CUST00283,41,Female,Associate Degree,115989.03,True
CUST00284,46,Male,PhD,141694.53,True
CUST00285,31,Male,High School,100696.43,True
CUST00286,21,Female,High School,66195.19,True
CUST00287,42,Female,High School,27652.51,False
CUST00288,53,Male,Associate Degree,128203.03,True
CUST00289,23,Unspecified,PhD,127660.42,True
CUST00290,70,Male,Master's Degree,122397.63,False
CUST00291,63,Male,Master's Degree,101455.57,True
CUST00292,53,Female,PhD,41521.73,True
CUST00293,48,Male,PhD,140971.86,True
CUST00294,74,Female,PhD,43468.32,False
CUST00295,69,Unspecified,Associate Degree,89740.01,True
CUST00296,21,Unspecified,PhD,107233.15,True
CUST00297,22,Female,High School,60411.9,True
CUST00298,40,Unspecified,Associate Degree,47371.65,False
CUST00299,68,Male,Bachelor's Degree,47527.04,False
CUST00300,36,Female,Bachelor's Degree,29707.34,False
CUST00301,78,Unspecified,Bachelor's Degree,65980.9,False
CUST00302,30,Male,Associate Degree,146395.33,True
CUST00303,18,Male,Bachelor's Degree,119977.08,True
CUST00304,58,Unspecified,Master's Degree,96536.62,True
CUST00305,52,Male,Bachelor's Degree,97351.95,True
CUST00306,33,Unspecified,Bachelor's Degree,39701.42,False
CUST00307,38,Female,High School,76136.18,True
CUST00308,78,Male,High School,24374.73,True
CUST00309,37,Female,Associate Degree,85863.13,False
CUST00310,69,Female,High School,109661.87,True
CUST00311,55,Female,Bachelor's Degree,97808.49,False
CUST00312,33,Unspecified,PhD,55886.05,True
CUST00313,31,Male,Associate Degree,131666.72,True
CUST00314,50,Male,Associate Degree,71317.65,True
CUST00315,51,Female,Master's Degree,92053.57,True
CUST00316,53,Male,PhD,57868.62,False
CUST00317,74,Male,High School,142245.9,True
CUST00318,19,Unspecified,Bachelor's Degree,126849.69,False
CUST00319,44,Female,Associate Degree,83717.72,False
CUST00320,43,Unspecified,Bachelor's Degree,90177.73,True
CUST00321,28,Female,Bachelor's Degree,130869.32,True
CUST00322,22,Unspecified,PhD,143827.65,True
CUST00323,34,Unspecified,Associate Degree,68036.7,True
CUST00324,50,Female,PhD,74870.07,True
CUST00325,62,Male,PhD,68867.63,False
CUST00326,49,Female,Master's Degree,142388.04,True
CUST00327,73,Female,Bachelor's Degree,136411.48,True
CUST00328,73,Male,High School,76460.76,True
CUST00329,31,Female,PhD,129995.65,True
CUST00330,70,Unspecified,Master's Degree,97812.85,True
CUST00331,23,Male,Master's Degree,40579.0,True
CUST00332,69,Female,High School,95057.11,False
CUST00333,40,Female,High School,29001.36,False
CUST00334,33,Unspecified,Master's Degree,20199.41,False
CUST00335,66,Female,Master's Degree,70186.28,True
CUST00336,24,Female,High School,120163.52,True
CUST00337,79,Unspecified,PhD,100881.97,True
CUST00338,42,Male,PhD,103700.37,True
CUST00339,19,Female,PhD,91718.49,False
CUST00340,59,Unspecified,High School,30870.28,True
CUST00341,55,Female,PhD,121950.52,True
CUST00342,25,Female,Associate Degree,139396.29,False
CUST00343,80,Female,Master's Degree,48437.81,False
CUST00344,32,Unspecified,Master's Degree,100866.3,True
CUST00345,69,Unspecified,PhD,60633.5,True
CUST00346,73,Male,PhD,89231.75,True
CUST00347,76,Female,Associate Degree,123823.11,True
CUST00348,59,Female,Bachelor's Degree,122517.35,True
CUST00349,79,Unspecified,Bachelor's Degree,95163.57,False
CUST00350,44,Female,High School,133820.15,True
CUST00351,56,Male,PhD,143362.47,False
CUST00352,28,Male,Associate Degree,61819.42,False
CUST00353,25,Unspecified,Associate Degree,63272.71,True
CUST00354,30,Unspecified,Bachelor's Degree,74097.13,False
CUST00355,76,Female,Bachelor's Degree,132521.55,True
CUST00356,58,Female,High School,72507.38,True
CUST00357,23,Male,High School,75911.65,True
CUST00358,18,Male,Bachelor's Degree,113045.34,False
CUST00359,71,Male,Associate Degree,58486.96,False
CUST00360,62,Unspecified,Associate Degree,101514.16,True
CUST00361,47,Unspecified,Master's Degree,48989.7,False
CUST00362,34,Male,Associate Degree,109319.36,False
CUST00363,31,Male,Associate Degree,115062.99,True
CUST00364,19,Unspecified,Bachelor's Degree,144778.39,True
CUST00365,38,Female,High School,133948.27,True
CUST00366,29,Male,Associate Degree,114159.53,True
CUST00367,53,Male,PhD,26227.93,True
CUST00368,75,Male,Associate Degree,47930.24,False
CUST00369,61,Male,Associate Degree,118751.66,True
CUST00370,38,Male,Bachelor's Degree,83213.17,True
CUST00371,64,Unspecified,Master's Degree,37864.05,False
CUST00372,28,Female,Bachelor's Degree,97665.62,True
CUST00373,47,Unspecified,Associate Degree,99360.11,True
CUST00374,41,Female,High School,32414.76,False
CUST00375,66,Male,Master's Degree,147833.16,True
CUST00376,59,Female,Bachelor's Degree,76402.61,True
CUST00377,57,Male,Master's Degree,115416.93,True
CUST00378,40,Unspecified,High School,110134.35,False
CUST00379,76,Male,PhD,30953.38,False
CUST00380,25,Unspecified,High School,143187.38,False
CUST00381,66,Male,Associate Degree,41119.33,True
CUST00382,19,Female,Master's Degree,68882.27,False
CUST00383,76,Male,Bachelor's Degree,144670.02,False
CUST00384,32,Male,PhD,116463.75,True
CUST00385,62,Female,High School,94114.74,True
CUST00386,74,Male,Master's Degree,68824.1,True
CUST00387,19,Female,PhD,69862.48,True
CUST00388,80,Male,Bachelor's Degree,116531.05,True
CUST00389,25,Male,Associate Degree,24316.95,False
CUST00390,19,Male,PhD,44438.63,True
CUST00391,39,Female,Associate Degree,30614.54,False
CUST00392,77,Male,Bachelor's Degree,82924.71,False
CUST00393,77,Unspecified,PhD,133479.86,False
CUST00394,68,Unspecified,High School,110345.99,True
CUST00395,38,Female,PhD,147188.78,True
CUST00396,55,Unspecified,PhD,125529.91,True
CUST00397,58,Male,Associate Degree,28160.02,False
CUST00398,25,Female,Bachelor's Degree,108686.08,False
CUST00399,57,Male,High School,125134.77,True
CUST00400,52,Male,Master's Degree,77797.27,True
CUST00401,47,Unspecified,Associate Degree,108090.35,True
CUST00402,21,Unspecified,Master's Degree,26091.97,False
CUST00403,48,Female,PhD,60613.59,False
CUST00404,27,Female,Associate Degree,77757.71,True
CUST00405,33,Female,High School,58229.06,False
CUST00406,52,Female,Bachelor's Degree,53638.36,False
CUST00407,26,Male,Bachelor's Degree,39979.9,True
CUST00408,32,Male,Bachelor's Degree,123108.23,True
CUST00409,54,Male,PhD,93583.2,True
CUST00410,24,Female,Bachelor's Degree,113571.83,False
CUST00411,68,Unspecified,Associate Degree,51812.73,False
CUST00412,60,Male,Bachelor's Degree,113762.09,False
CUST00413,21,Female,Associate Degree,143768.46,False
CUST00414,78,Female,Bachelor's Degree,118957.84,True
CUST00415,43,Unspecified,Master's Degree,33284.58,False
CUST00416,27,Unspecified,Associate Degree,101429.31,False
CUST00417,18,Unspecified,High School,149266.82,True
CUST00418,66,Unspecified,PhD,116279.95,True
CUST00419,45,Male,PhD,28894.93,False
CUST00420,20,Female,High School,27525.71,True
CUST00421,35,Female,Associate Degree,121729.99,True
CUST00422,76,Female,Bachelor's Degree,136581.82,True
CUST00423,47,Female,Associate Degree,113781.66,True
CUST00424,60,Unspecified,PhD,133510.86,True
CUST00425,25,Male,Bachelor's Degree,33597.46,True
CUST00426,53,Unspecified,Associate Degree,148290.66,False
CUST00427,45,Unspecified,Bachelor's Degree,25494.03,False
CUST00428,42,Unspecified,Bachelor's Degree,44785.21,False
CUST00429,53,Unspecified,Master's Degree,60214.14,True
CUST00430,60,Unspecified,Master's Degree,83772.64,True
CUST00431,47,Unspecified,Associate Degree,60177.2,False
CUST00432,63,Female,Master's Degree,98630.68,True
CUST00433,30,Unspecified,High School,87389.38,True
CUST00434,59,Female,High School,103367.78,True
CUST00435,67,Unspecified,Bachelor's Degree,120968.87,False
CUST00436,78,Unspecified,Master's Degree,96048.88,True
CUST00437,19,Male,PhD,130818.63,True
CUST00438,39,Unspecified,Bachelor's Degree,26389.61,False
CUST00439,25,Female,PhD,61771.76,True
CUST00440,32,Unspecified,PhD,49750.65,True
CUST00441,21,Unspecified,Bachelor's Degree,142582.25,True
CUST00442,37,Female,Associate Degree,93536.0,False
CUST00443,50,Male,PhD,133278.47,True
CUST00444,72,Male,PhD,100946.01,False
CUST00445,34,Male,Associate Degree,59236.52,False
CUST00446,53,Female,PhD,22805.11,True
CUST00447,75,Unspecified,PhD,92169.63,True
CUST00448,80,Unspecified,Bachelor's Degree,94912.41,True
CUST00449,59,Unspecified,Bachelor's Degree,25123.21,True
CUST00450,26,Female,PhD,35089.59,False
CUST00451,21,Unspecified,Master's Degree,90424.63,False
CUST00452,37,Female,Bachelor's Degree,106651.6,True
CUST00453,31,Unspecified,Associate Degree,97456.32,True
CUST00454,71,Female,Bachelor's Degree,149488.75,True
CUST00455,41,Female,PhD,118779.01,True
CUST00456,50,Male,High School,135098.62,True
CUST00457,22,Unspecified,High School,43846.35,False
CUST00458,26,Female,Associate Degree,141165.1,False
CUST00459,33,Male,Bachelor's Degree,84694.29,False
CUST00460,33,Female,High School,49181.52,True
CUST00461,78,Male,High School,117027.55,True
CUST00462,19,Male,PhD,87666.41,False
CUST00463,67,Male,Associate Degree,28914.75,True
CUST00464,47,Male,Master's Degree,51568.9,True
CUST00465,42,Male,PhD,110677.56,True
CUST00466,71,Female,Associate Degree,90823.63,True
CUST00467,69,Unspecified,Bachelor's Degree,21651.66,True
CUST00468,20,Unspecified,PhD,27880.49,False
CUST00469,78,Unspecified,Master's Degree,78821.33,True
CUST00470,77,Female,PhD,45754.61,False
CUST00471,55,Female,Bachelor's Degree,116907.19,True
CUST00472,19,Unspecified,PhD,81136.53,False
CUST00473,68,Male,Master's Degree,60712.47,True
CUST00474,62,Unspecified,Bachelor's Degree,72590.25,True
CUST00475,31,Male,Associate Degree,96718.28,False
CUST00476,69,Female,Master's Degree,64844.03,True
CUST00477,27,Male,High School,86165.51,True
CUST00478,75,Female,High School,74106.22,True
CUST00479,72,Unspecified,High School,108022.15,True
CUST00480,42,Female,Bachelor's Degree,143279.46,True
CUST00481,34,Unspecified,Bachelor's Degree,46678.53,False
CUST00482,79,Unspecified,Master's Degree,136275.94,True
CUST00483,18,Male,PhD,107053.77,True
CUST00484,74,Male,PhD,143747.22,False
CUST00485,80,Male,Master's Degree,104979.77,True
CUST00486,44,Unspecified,PhD,38694.0,True
CUST00487,47,Female,PhD,36445.72,True
CUST00488,62,Female,Bachelor's Degree,64977.75,False
CUST00489,21,Female,Master's Degree,125583.6,True
CUST00490,66,Female,PhD,108478.05,True
CUST00491,76,Female,Associate Degree,64831.36,True
CUST00492,50,Male,Master's Degree,95214.61,True
CUST00493,51,Female,Associate Degree,137123.39,True
CUST00494,39,Male,PhD,136996.78,False
CUST00495,51,Male,High School,82345.14,True
CUST00496,49,Female,Master's Degree,26349.69,True
CUST00497,40,Female,PhD,24597.49,False
CUST00498,67,Female,Bachelor's Degree,97921.86,True
CUST00499,20,Unspecified,PhD,52072.36,True
CUST00500,67,Unspecified,Master's Degree,90300.33,True
CUST00501,63,Male,PhD,56421.69,True
CUST00502,72,Male,High School,135917.47,True
CUST00503,23,Unspecified,Master's Degree,49857.32,False
CUST00504,80,Male,PhD,138052.88,False
CUST00505,80,Unspecified,High School,82203.03,False
CUST00506,26,Female,Associate Degree,38292.77,False
CUST00507,56,Male,Master's Degree,48838.53,True
CUST00508,33,Unspecified,Bachelor's Degree,94641.67,False
CUST00509,55,Male,Associate Degree,123791.52,True
CUST00510,28,Unspecified,PhD,65995.81,False
CUST00511,58,Female,Master's Degree,99974.13,False
CUST00512,70,Unspecified,High School,93296.82,True
CUST00513,77,Unspecified,PhD,88548.04,True
CUST00514,39,Unspecified,Bachelor's Degree,118524.31,True
CUST00515,43,Unspecified,Associate Degree,71402.23,True
CUST00516,75,Female,PhD,32636.8,True
CUST00517,46,Male,Associate Degree,140795.04,True
CUST00518,56,Unspecified,Master's Degree,97495.7,False
CUST00519,76,Male,Master's Degree,31216.96,False
CUST00520,71,Male,Associate Degree,26086.64,True
CUST00521,55,Female,Bachelor's Degree,114928.18,True
CUST00522,80,Unspecified,Bachelor's Degree,46156.8,False
CUST00523,39,Female,Associate Degree,117834.44,True
CUST00524,26,Female,PhD,39608.34,False
CUST00525,40,Unspecified,High School,86658.07,True
CUST00526,37,Female,Master's Degree,149309.48,True
CUST00527,31,Female,Bachelor's Degree,143444.55,True
CUST00528,26,Unspecified,High School,76153.74,False
CUST00529,78,Unspecified,Associate Degree,35687.82,False
CUST00530,42,Male,PhD,103706.84,True
CUST00531,60,Female,Associate Degree,39355.8,True
CUST00532,18,Male,Master's Degree,82926.2,False
CUST00533,32,Male,Associate Degree,44825.57,True
CUST00534,26,Male,Master's Degree,130615.22,True
CUST00535,57,Male,PhD,42739.73,False
CUST00536,60,Female,Master's Degree,58778.49,True
CUST00537,46,Unspecified,High School,143562.31,True
CUST00538,70,Unspecified,Bachelor's Degree,127933.7,True
CUST00539,70,Female,High School,131100.09,True
CUST00540,75,Female,Bachelor's Degree,81250.9,False
CUST00541,39,Male,PhD,64460.07,True
CUST00542,42,Female,PhD,136747.33,True
CUST00543,66,Unspecified,Bachelor's Degree,87174.04,True
CUST00544,24,Male,Bachelor's Degree,47688.89,True
CUST00545,59,Female,Bachelor's Degree,130970.56,True
CUST00546,35,Male,PhD,28131.13,False
CUST00547,43,Unspecified,Associate Degree,105879.56,True
CUST00548,77,Male,High School,135826.98,True
CUST00549,52,Male,High School,126076.78,True
CUST00550,53,Unspecified,High School,147316.35,True
CUST00551,21,Unspecified,Master's Degree,112460.26,False
CUST00552,50,Female,Bachelor's Degree,89078.49,True
CUST00553,56,Male,Bachelor's Degree,107168.11,True
CUST00554,31,Unspecified,PhD,93123.16,False
CUST00555,26,Female,Associate Degree,102928.02,True
